resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId
539,43,16,12,21,17,0,68,-1,27,18,12
540,43,26,5,15,18,0,55,-1,51,17,6
541,43,27,12,20,19,0,28,-1,27,19,35
542,43,19,8,19,20,0,1,-1,-1,-1,4
543,43,15,7,8,21,0,1,-1,-1,-1,4
544,43,24,5,17,22,0,0,-1,-1,-1,4
545,44,8,6,2,1,1000,59,4903074,17,1,1
546,44,4,1,3,2,800,59,4905533,35,3,1
547,44,1,1,1,3,600,59,4942447,11,4,1
548,44,9,2,5,4,500,59,4956393,14,6,1
549,44,13,6,4,5,400,59,4957137,17,2,1
550,44,2,2,9,6,300,59,4959410,17,5,1
551,44,5,4,7,7,200,58,-1,11,9,11
552,44,21,4,8,8,100,58,-1,13,7,11
553,44,22,11,14,9,0,58,-1,28,13,11
554,44,18,11,18,10,0,58,-1,29,16,11
555,44,14,9,12,11,0,58,-1,40,12,11
556,44,3,3,17,12,0,58,-1,49,11,11
557,44,25,3,13,13,0,58,-1,57,10,11
558,44,11,8,21,14,0,57,-1,42,14,12
559,44,27,12,22,15,0,57,-1,56,21,12
560,44,24,5,16,16,0,53,-1,46,17,6
561,44,15,7,10,17,0,43,-1,17,18,31
562,44,19,8,19,18,0,35,-1,26,20,26
563,44,26,5,15,19,0,29,-1,19,15,3
564,44,23,7,6,20,0,22,-1,12,8,36
565,44,16,12,20,21,0,16,-1,16,22,5
566,44,17,9,11,22,0,8,-1,6,19,9
567,45,4,1,2,1,1000,60,7586358,35,2,1
568,45,13,6,3,2,800,60,7594513,34,1,1
569,45,17,9,6,3,600,60,7652032,29,8,1
570,45,25,3,12,4,500,60,7652295,33,5,1
571,45,14,9,20,5,400,60,7660014,48,6,1
572,45,2,2,4,6,300,60,7666656,49,7,1
573,45,9,2,5,7,200,60,7668773,49,9,1
574,45,5,4,7,8,100,59,-1,48,11,11
575,45,1,1,10,9,0,59,-1,29,3,11
576,45,21,4,13,10,0,59,-1,48,12,11
577,45,22,11,14,11,0,59,-1,37,14,11
578,45,19,8,15,12,0,59,-1,46,13,11
579,45,15,7,8,13,0,59,-1,29,10,11
580,45,8,6,1,14,0,34,-1,32,4,9
581,45,11,8,16,15,0,19,-1,18,16,31
582,45,23,7,9,16,0,18,-1,18,15,4
583,45,28,12,22,17,0,13,-1,13,17,9
584,45,18,11,17,18,0,2,-1,2,18,20
585,45,16,12,21,19,0,2,-1,2,19,20
586,45,3,3,11,20,0,2,-1,2,20,20
587,45,26,5,18,21,0,2,-1,2,21,20
588,45,24,5,19,22,0,2,-1,2,22,20
589,46,1,1,1,1,1000,70,5752991,13,2,1
590,46,8,6,3,2,800,70,5753706,70,1,1
591,46,2,2,2,3,600,70,5796120,16,5,1
592,46,4,1,6,4,500,70,5797849,49,3,1
593,46,9,2,7,5,400,70,5800607,40,4,1
594,46,23,7,5,6,300,70,5803660,69,9,1
595,46,3,3,4,7,200,70,5812130,68,6,1
596,46,5,4,11,8,100,70,5821095,69,8,1
597,46,17,9,9,9,0,70,5829322,63,7,1
598,46,15,7,8,10,0,69,-1,48,12,11
599,46,14,9,10,11,0,69,-1,67,14,11
600,46,21,4,13,12,0,69,-1,66,15,11
601,46,13,6,14,13,0,69,-1,37,11,11
602,46,25,3,12,14,0,69,-1,49,13,11
603,46,11,8,19,15,0,69,-1,66,10,11
604,46,20,5,20,16,0,69,-1,65,16,11
605,46,16,12,21,17,0,68,-1,67,19,12
606,46,22,11,18,18,0,68,-1,34,17,12
607,46,24,5,16,19,0,42,-1,35,20,10
608,46,19,8,15,20,0,41,-1,39,18,3
609,46,18,11,17,21,0,35,-1,25,21,37
610,46,29,12,22,22,0,4,-1,4,22,3
611,47,13,6,1,1,1000,58,5202161,18,2,1
612,47,8,6,3,2,800,58,5204436,57,1,1
613,47,4,1,4,3,600,58,5228342,39,4,1
614,47,2,2,6,4,500,58,5241835,39,5,1
615,47,1,1,2,5,400,58,5247246,17,3,1
616,47,5,4,7,6,300,58,5248330,20,7,1
617,47,3,3,8,7,200,58,5257939,37,6,1
618,47,9,2,5,8,100,58,5258868,11,11,1
619,47,21,4,10,9,0,58,5261652,56,9,1
620,47,14,9,13,10,0,58,5273170,54,13,1
621,47,25,3,14,11,0,58,5281789,55,8,1
622,47,23,7,16,12,0,57,-1,55,12,11
623,47,18,11,21,13,0,57,-1,34,10,11
624,47,19,8,11,14,0,57,-1,38,17,11
625,47,24,5,15,15,0,57,-1,56,16,11
626,47,15,7,9,16,0,57,-1,39,14,11
627,47,22,11,22,17,0,57,-1,35,15,11
628,47,11,8,17,18,0,57,-1,56,18,11
629,47,20,5,18,19,0,57,-1,39,19,11
630,47,29,12,20,20,0,56,-1,21,22,12
631,47,16,12,19,21,0,53,-1,52,20,32
632,47,17,9,12,22,0,9,-1,4,21,9
633,48,4,1,1,1,1000,53,4717806,15,1,1
634,48,1,1,2,2,800,53,4723868,17,2,1
635,48,8,6,5,3,600,53,4745131,21,3,1
636,48,2,2,4,4,500,53,4774368,19,4,1
637,48,9,2,6,5,400,53,4778364,22,5,1
638,48,3,3,8,6,300,53,4783616,52,8,1
639,48,5,4,7,7,200,53,4784557,53,7,1
640,48,18,11,10,8,100,53,4779974,32,9,1
641,48,17,9,11,9,0,53,4783685,46,13,1
642,48,22,11,12,10,0,53,4784764,52,12,1
643,48,15,7,9,11,0,53,4785542,49,10,1
644,48,21,4,15,12,0,52,-1,32,14,11
645,48,25,3,13,13,0,52,-1,42,16,11
646,48,19,8,14,14,0,52,-1,46,17,11
647,48,23,7,18,15,0,52,-1,49,15,11
648,48,11,8,17,16,0,52,-1,49,11,11
649,48,24,5,19,17,0,52,-1,45,19,11
650,48,20,5,16,18,0,52,-1,47,18,11
651,48,16,12,21,19,0,52,-1,30,20,11
652,48,29,12,22,20,0,52,-1,34,21,11
653,48,13,6,3,21,0,10,-1,8,6,22
654,48,14,9,20,22,0,1,-1,-1,-1,3
655,49,8,6,1,1,1000,44,4839066,12,2,1
656,49,13,6,2,2,800,44,4843761,34,1,1
657,49,4,1,3,3,600,44,4853409,44,3,1
658,49,1,1,4,4,500,44,4862681,41,4,1
659,49,2,2,6,5,400,44,4890945,33,5,1
660,49,3,3,5,6,300,44,4915942,29,9,1
661,49,17,9,7,7,200,44,4919705,12,11,1
662,49,5,4,9,8,100,44,4924172,21,8,1
663,49,9,2,14,9,0,44,4924727,32,6,1
664,49,23,7,10,10,0,44,4927640,43,10,1
665,49,15,7,8,11,0,44,4942719,43,7,1
666,49,24,5,13,12,0,43,-1,40,13,11
667,49,22,11,17,13,0,43,-1,43,12,11
668,49,16,12,19,14,0,43,-1,29,15,11
669,49,11,8,18,15,0,43,-1,32,14,11
670,49,19,8,20,16,0,43,-1,43,19,11
671,49,29,12,21,17,0,43,-1,30,20,11
672,49,18,11,12,18,0,36,-1,22,16,9
673,49,25,3,15,19,0,34,-1,18,18,32
674,49,14,9,11,20,0,29,-1,24,17,9
675,49,20,5,16,21,0,8,-1,4,21,38
676,49,21,4,22,22,0,1,-1,-1,-1,22
677,50,1,1,1,1,1000,67,7234579,27,1,1
678,50,5,4,11,2,800,67,7242956,34,9,1
679,50,8,6,3,3,600,67,7244057,29,8,1
680,50,14,9,12,4,500,67,7254876,56,11,1
681,50,21,4,10,5,400,67,7273443,33,12,1
682,50,13,6,4,6,300,67,7283621,32,7,1
683,50,9,2,9,7,200,67,7283864,32,4,1
684,50,16,12,20,8,100,67,7294708,54,18,1
685,50,24,5,14,9,0,67,7315201,35,13,1
686,50,22,11,17,10,0,67,7322921,57,15,1
687,50,18,11,6,11,0,66,-1,58,19,22
688,50,29,12,22,12,0,66,-1,33,20,11
689,50,15,7,13,13,0,66,-1,55,21,11
690,50,2,2,5,14,0,65,-1,28,6,39
691,50,11,8,21,15,0,65,-1,54,16,4
692,50,23,7,15,16,0,55,-1,33,14,29
693,50,19,8,19,17,0,54,-1,27,17,37
694,50,3,3,16,18,0,49,-1,27,10,40
695,50,20,5,8,19,0,46,-1,31,5,4
696,50,17,9,7,20,0,45,-1,30,3,4
697,50,4,1,2,21,0,41,-1,25,2,3
698,50,25,3,18,22,0,19,-1,19,22,4
699,51,8,6,2,1,1000,56,5878395,52,3,1
700,51,4,1,4,2,800,56,5888201,54,2,1
701,51,13,6,3,3,600,56,5891286,56,1,1
702,51,20,5,17,4,500,56,5931904,52,13,1
703,51,18,11,10,5,400,56,5947061,39,5,1
704,51,24,5,11,6,300,56,5952068,53,11,1
705,51,2,2,8,7,200,56,5952619,55,7,1
706,51,14,9,5,8,100,56,5959145,55,10,1
707,51,5,4,13,9,0,56,5959581,52,8,1
708,51,17,9,7,10,0,56,5963080,55,9,1
709,51,21,4,18,11,0,56,5965078,39,4,1
710,51,25,3,19,12,0,55,-1,54,12,11
711,51,15,7,12,13,0,55,-1,55,14,11
712,51,11,8,20,14,0,55,-1,54,15,11
713,51,22,11,16,15,0,55,-1,55,16,11
714,51,3,3,15,16,0,54,-1,54,6,12
715,51,29,12,22,17,0,53,-1,52,17,13
716,51,9,2,9,18,0,33,-1,32,18,9
717,51,1,1,1,19,0,30,-1,22,19,20
718,51,23,7,6,20,0,25,-1,25,20,20
719,51,16,12,21,21,0,24,-1,22,21,3
720,51,19,8,14,22,0,11,-1,9,22,23
721,52,8,6,3,1,1000,71,5295270,66,1,1
722,52,13,6,1,2,800,71,5296763,71,3,1
723,52,4,1,4,3,600,71,5352289,59,6,1
724,52,3,3,10,4,500,71,5358118,56,7,1
725,52,9,2,7,5,400,71,5366227,61,4,1
726,52,2,2,6,6,300,71,5366587,53,10,1
727,52,1,1,2,7,200,70,-1,58,2,11
728,52,15,7,8,8,100,70,-1,68,8,11
729,52,14,9,9,9,0,70,-1,22,13,11
730,52,6,3,19,10,0,70,-1,69,5,11
731,52,23,7,15,11,0,70,-1,65,9,11
732,52,11,8,18,12,0,69,-1,39,19,12
733,52,24,5,14,13,0,69,-1,56,11,12
734,52,19,8,20,14,0,68,-1,64,14,13
735,52,16,12,21,15,0,43,-1,13,20,23
736,52,22,11,11,16,0,40,-1,32,17,5
737,52,5,4,17,17,0,35,-1,31,18,3
738,52,20,5,13,18,0,34,-1,18,16,9
739,52,18,11,16,19,0,20,-1,20,12,5
740,52,17,9,5,20,0,14,-1,13,15,6
741,52,29,12,22,21,0,2,-1,2,21,4
742,52,21,4,12,22,0,2,-1,2,22,4
743,53,4,4,4,1,1000,57,5386205,21,3,1
744,53,30,6,1,2,800,57,5387451,38,2,1
745,53,8,1,22,3,600,57,5405565,29,8,1
746,53,18,11,3,4,500,57,5406197,39,5,1
747,53,31,1,5,5,400,57,5423253,21,7,1
748,53,17,3,7,6,300,57,5428137,25,4,1
749,53,3,3,12,7,200,57,5449248,42,1,1
750,53,32,9,8,8,100,57,5452976,40,10,1
751,53,13,6,2,9,0,57,5456112,28,6,1
752,53,14,9,13,10,0,57,5461746,26,11,1
753,53,24,5,15,11,0,57,5472202,26,12,1
754,53,2,2,10,12,0,56,-1,26,14,11
755,53,26,5,16,13,0,56,-1,45,9,11
756,53,23,7,17,14,0,56,-1,25,16,11
757,53,22,11,6,15,0,56,-1,14,15,11
758,53,15,7,14,16,0,56,-1,24,18,11
759,53,33,13,19,17,0,55,-1,41,19,12
760,53,11,8,20,18,0,53,-1,17,20,14
761,53,34,8,21,19,0,35,-1,11,21,26
762,53,35,2,11,20,0,29,-1,20,13,5
763,53,21,4,9,21,0,21,-1,15,17,9
764,53,27,13,18,22,0,0,-1,-1,-1,30
765,54,21,4,1,1,1000,56,5440529,16,2,1
766,54,4,4,7,2,800,56,5445114,45,1,1
767,54,18,11,2,3,600,56,5450160,35,4,1
768,54,31,1,5,4,500,56,5479880,39,3,1
769,54,13,6,21,5,400,56,5483783,51,8,1
770,54,30,6,14,6,300,56,5484383,44,5,1
771,54,35,2,10,7,200,56,5520990,43,9,1
772,54,23,7,22,8,100,56,5521817,34,6,1
773,54,15,7,9,9,0,55,-1,52,11,11
774,54,22,11,20,10,0,55,-1,54,10,11
775,54,24,5,13,11,0,54,-1,40,16,12
776,54,27,13,15,12,0,54,-1,34,18,12
777,54,33,13,16,13,0,54,-1,39,19,12
778,54,11,8,17,14,0,53,-1,14,20,13
779,54,2,2,11,15,0,48,-1,41,7,5
780,54,26,5,12,16,0,41,-1,25,14,8
781,54,34,8,18,17,0,33,-1,18,21,26
782,54,32,9,8,18,0,26,-1,14,13,9
783,54,17,3,4,19,0,15,-1,12,12,9
784,54,14,9,19,20,0,10,-1,4,17,9
785,54,3,3,3,21,0,6,-1,6,15,5
786,54,8,1,6,22,0,0,-1,-1,-1,3
787,55,4,4,3,1,1000,57,5667870,49,2,1
788,55,8,1,4,2,800,57,5669670,57,1,1
789,55,23,7,6,3,600,57,5692670,45,10,1
790,55,2,2,8,4,500,57,5698870,49,7,1
791,55,21,4,2,5,400,57,5705970,53,5,1
792,55,35,2,19,6,300,57,5717370,56,13,1
793,55,22,11,16,7,200,57,5719770,32,6,1
794,55,14,9,11,8,100,57,5721770,32,12,1
795,55,26,5,18,9,0,57,5746670,26,14,1
796,55,18,11,1,10,0,56,-1,17,8,11
797,55,27,13,17,11,0,56,-1,53,15,11
798,55,11,8,21,12,0,55,-1,54,17,12
799,55,34,8,22,13,0,54,-1,49,18,13
800,55,31,1,5,14,0,46,-1,45,4,10
801,55,33,13,20,15,0,39,-1,31,16,26
802,55,24,5,12,16,0,37,-1,25,11,3
803,55,30,6,10,17,0,32,-1,27,3,3
804,55,17,3,7,18,0,22,-1,19,9,7
805,55,32,9,13,19,0,4,-1,4,19,3
806,55,15,7,9,20,0,0,-1,-1,-1,3
807,55,3,3,14,21,0,0,-1,-1,-1,3
808,55,13,6,15,22,0,0,-1,-1,-1,3
809,56,30,6,1,1,1000,62,5466486,19,2,1
810,56,4,4,5,2,800,62,5468582,23,1,1
811,56,31,1,7,3,600,62,5482354,22,4,1
812,56,13,6,4,4,500,62,5483582,12,10,1
813,56,8,1,8,5,400,62,5484010,49,3,1
814,56,17,3,10,6,300,62,5504225,39,9,1
815,56,18,11,2,7,200,62,5506121,29,6,1
816,56,21,4,11,8,100,62,5506686,43,7,1
817,56,23,7,6,9,0,62,5511997,45,5,1
818,56,22,11,3,10,0,62,5544337,12,13,1
819,56,3,3,13,11,0,62,5546161,30,15,1
820,56,35,2,12,12,0,62,5548856,53,8,1
821,56,2,2,15,13,0,61,-1,53,12,11
822,56,24,5,16,14,0,61,-1,43,11,11
823,56,26,5,18,15,0,61,-1,57,14,11
824,56,33,13,19,16,0,60,-1,53,18,12
825,56,14,9,14,17,0,47,-1,41,17,30
826,56,11,8,21,18,0,44,-1,40,20,20
827,56,32,9,17,19,0,40,-1,30,16,9
828,56,34,8,22,20,0,23,-1,15,21,22
829,56,15,7,9,21,0,5,-1,4,19,38
830,56,27,13,20,22,0,0,-1,-1,-1,3
831,57,30,6,2,1,1000,60,5758765,39,1,1
832,57,4,4,1,2,800,60,5762516,37,3,1
833,57,13,6,3,3,600,60,5763212,19,5,1
834,57,8,1,5,4,500,60,5763644,43,2,1
835,57,22,11,4,5,400,60,5831351,59,9,1
836,57,21,4,11,6,300,60,5832881,46,4,1
837,57,3,3,22,7,200,60,5833330,48,7,1
838,57,35,2,9,8,100,60,5848129,38,12,1
839,57,15,7,7,9,0,59,-1,58,10,11
840,57,2,2,13,10,0,59,-1,47,11,11
841,57,26,5,17,11,0,59,-1,57,14,11
842,57,33,13,18,12,0,59,-1,41,18,11
843,57,27,13,16,13,0,59,-1,35,17,11
844,57,23,7,10,14,0,52,-1,27,8,5
845,57,31,1,8,15,0,52,-1,47,6,5
846,57,11,8,20,16,0,45,-1,26,19,9
847,57,36,8,21,17,0,29,-1,21,20,9
848,57,18,11,6,18,0,28,-1,9,13,5
849,57,32,9,15,19,0,28,-1,16,15,6
850,57,17,3,19,20,0,12,-1,11,16,9
851,57,14,9,12,21,0,2,-1,2,21,3
852,57,24,5,14,22,0,0,-1,-1,-1,3
853,58,4,4,1,1,1000,66,5181759,39,2,1
854,58,30,6,3,2,800,66,5200261,43,3,1
855,58,21,4,2,3,600,66,5205710,38,4,1
856,58,13,6,4,4,500,66,5211612,42,1,1
857,58,8,1,9,5,400,66,5238634,40,5,1
858,58,18,11,8,6,300,66,5240106,40,6,1
859,58,22,11,5,7,200,65,-1,40,7,11
860,58,2,2,10,8,100,65,-1,49,10,11
861,58,17,3,11,9,0,65,-1,61,11,11
862,58,15,7,7,10,0,65,-1,42,13,11
863,58,3,3,13,11,0,65,-1,51,8,11
864,58,35,2,22,12,0,65,-1,62,12,11
865,58,32,9,14,13,0,65,-1,59,15,11
866,58,14,9,21,14,0,65,-1,55,9,11
867,58,24,5,15,15,0,63,-1,52,14,9
868,58,33,13,17,16,0,63,-1,28,18,13
869,58,11,8,19,17,0,62,-1,42,21,14
870,58,27,13,18,18,0,48,-1,28,20,41
871,58,26,5,16,19,0,47,-1,41,16,5
872,58,23,7,6,20,0,31,-1,24,17,40
873,58,31,1,12,21,0,17,-1,17,19,20
874,58,36,8,20,22,0,10,-1,9,22,30
875,59,4,4,1,1,1000,78,6223116,11,3,1
876,59,31,1,4,2,800,78,6237683,20,6,1
877,59,14,9,7,3,600,78,6275414,45,19,1
878,59,22,11,5,4,500,78,6276453,67,12,1
879,59,30,6,22,5,400,78,6276946,74,1,1
880,59,21,4,9,6,300,78,6285188,58,5,1
881,59,2,2,15,7,200,77,-1,72,11,11
882,59,23,7,10,8,100,77,-1,72,15,11
883,59,13,6,21,9,0,77,-1,40,7,11
884,59,24,5,12,10,0,77,-1,75,17,11
885,59,18,11,13,11,0,77,-1,59,10,11
886,59,27,13,16,12,0,77,-1,77,16,11
887,59,26,5,18,13,0,77,-1,77,14,11
888,59,35,2,14,14,0,77,-1,74,18,11
889,59,33,13,17,15,0,76,-1,71,13,12
890,59,36,8,20,16,0,75,-1,72,22,13
891,59,15,7,6,17,0,72,-1,30,8,9
892,59,32,9,11,18,0,56,-1,19,20,7
893,59,3,3,8,19,0,51,-1,43,9,3
894,59,8,1,3,20,0,50,-1,19,2,42
895,59,17,3,2,21,0,48,-1,23,4,43
896,59,11,8,19,22,0,46,-1,39,21,10
897,60,4,4,1,1,1000,60,5151927,21,1,1
898,60,30,6,3,2,800,60,5165878,53,2,1
899,60,8,1,2,3,600,60,5170599,15,5,1
900,60,21,4,5,4,500,60,5171903,42,3,1
901,60,13,6,4,5,400,60,5183486,43,4,1
902,60,31,1,8,6,300,60,5216696,38,8,1
903,60,2,2,9,7,200,60,5226521,43,6,1
904,60,35,2,10,8,100,60,5230226,46,10,1
905,60,3,3,12,9,0,60,5230935,47,9,1
906,60,22,11,6,10,0,59,-1,38,11,11
907,60,15,7,22,11,0,59,-1,19,7,11
908,60,14,9,11,12,0,59,-1,42,14,11
909,60,24,5,13,13,0,59,-1,25,15,11
910,60,32,9,14,14,0,59,-1,30,12,11
911,60,27,13,18,15,0,59,-1,27,13,11
912,60,33,13,16,16,0,58,-1,25,16,12
913,60,11,8,20,17,0,57,-1,23,18,13
914,60,36,8,21,18,0,57,-1,26,19,13
915,60,18,11,19,19,0,8,-1,8,17,44
916,60,26,5,15,20,0,1,-1,-1,-1,3
917,60,23,7,7,21,0,0,-1,-1,-1,3
918,60,17,3,17,22,0,0,-1,-1,-1,3
919,61,4,4,1,1,1000,70,5677308,22,2,1
920,61,30,6,5,2,800,70,5679408,68,3,1
921,61,8,1,3,3,600,70,5686108,22,1,1
922,61,21,4,2,4,500,70,5692908,49,4,1
923,61,13,6,10,5,400,70,5702408,31,5,1
924,61,15,7,4,6,300,69,-1,15,8,11
925,61,2,2,13,7,200,69,-1,52,7,11
926,61,14,9,22,8,100,69,-1,39,10,11
927,61,18,11,8,9,0,69,-1,21,13,11
928,61,26,5,17,10,0,69,-1,52,12,11
929,61,32,9,12,11,0,69,-1,55,9,11
930,61,17,3,16,12,0,69,-1,17,11,11
931,61,24,5,15,13,0,68,-1,50,14,12
932,61,33,13,18,14,0,66,-1,5,18,14
933,61,11,8,20,15,0,64,-1,40,19,3
934,61,35,2,11,16,0,58,-1,29,6,3
935,61,23,7,14,17,0,58,-1,19,16,31
936,61,31,1,7,18,0,13,-1,5,15,3
937,61,22,11,9,19,0,11,-1,10,17,26
938,61,36,8,21,20,0,2,-1,2,20,5
939,61,3,3,6,21,0,1,-1,-1,-1,3
940,61,27,13,19,22,0,0,-1,-1,-1,3
941,62,30,6,1,1,1000,73,5675199,56,1,1
942,62,13,6,2,2,800,73,5683183,29,2,1
943,62,21,4,3,3,600,73,5691794,28,3,1
944,62,15,7,22,4,500,73,5698803,37,5,1
945,62,4,4,5,5,400,73,5703609,72,6,1
946,62,22,11,4,6,300,73,5711712,47,7,1
947,62,14,9,17,7,200,72,-1,33,11,11
948,62,24,5,20,8,100,72,-1,41,9,11
949,62,3,3,21,9,0,72,-1,42,10,11
950,62,23,7,8,10,0,62,-1,29,4,45
951,62,27,13,14,11,0,37,-1,34,12,7
952,62,35,2,6,12,0,23,-1,19,8,5
953,62,33,13,15,13,0,9,-1,9,13,3
954,62,11,8,18,14,0,6,-1,6,14,3
955,62,18,11,7,15,0,3,-1,2,15,3
956,62,8,1,9,16,0,0,-1,-1,-1,3
957,62,2,2,10,17,0,0,-1,-1,-1,3
958,62,31,1,11,18,0,0,-1,-1,-1,3
959,62,17,3,12,19,0,0,-1,-1,-1,3
960,62,26,5,13,20,0,0,-1,-1,-1,3
961,62,32,9,16,21,0,0,-1,-1,-1,3
962,62,36,8,19,22,0,0,-1,-1,-1,3
963,63,30,6,1,1,1000,70,5527803,46,1,1
964,63,4,4,3,2,800,70,5537903,23,5,1
965,63,13,6,2,3,600,70,5550303,18,2,1
966,63,23,7,5,4,500,70,5555003,19,6,1
967,63,8,1,6,5,400,70,5560803,30,4,1
968,63,21,4,7,6,300,70,5573003,20,9,1
969,63,37,1,8,7,200,70,5577203,34,3,1
970,63,2,2,11,8,100,69,-1,48,14,11
971,63,14,9,9,9,0,69,-1,56,17,11
972,63,26,5,14,10,0,69,-1,66,12,11
973,63,35,2,16,11,0,69,-1,56,7,11
974,63,32,9,12,12,0,69,-1,56,16,11
975,63,24,5,22,13,0,69,-1,54,10,11
976,63,3,3,18,14,0,68,-1,62,13,12
977,63,27,13,15,15,0,68,-1,67,18,12
978,63,36,8,20,16,0,67,-1,53,20,13
979,63,18,11,17,17,0,61,-1,47,11,39
980,63,17,3,10,18,0,55,-1,34,15,46
981,63,15,7,4,19,0,39,-1,16,8,23
982,63,22,11,13,20,0,28,-1,16,19,5
983,63,33,13,19,21,0,11,-1,8,21,26
984,63,11,8,21,22,0,0,-1,-1,-1,7
985,64,30,6,2,1,1000,67,5271693,17,1,1
986,64,13,6,3,2,800,67,5272393,18,2,1
987,64,8,1,1,3,600,67,5284893,4,3,1
988,64,18,11,4,4,500,67,5290493,14,7,1
989,64,4,4,7,5,400,67,5295393,66,9,1
990,64,21,4,5,6,300,67,5296493,18,8,1
991,64,15,7,20,7,200,67,5298193,48,5,1
992,64,32,9,12,8,100,67,5319793,49,12,1
993,64,23,7,8,9,0,67,5331993,64,4,1
994,64,24,5,16,10,0,66,-1,51,10,11
995,64,14,9,10,11,0,66,-1,24,13,11
996,64,26,5,19,12,0,66,-1,50,11,11
997,64,17,3,11,13,0,59,-1,43,6,47
998,64,11,8,17,14,0,38,-1,26,19,6
999,64,35,2,13,15,0,30,-1,29,17,3
1000,64,22,11,6,16,0,18,-1,16,14,5
1001,64,2,2,15,17,0,9,-1,3,18,23
1002,64,37,1,9,18,0,2,-1,2,20,48
1003,64,29,8,22,19,0,1,-1,-1,-1,30
1004,64,3,3,14,20,0,0,-1,-1,-1,3
1005,64,27,13,21,21,0,66,-1,35,15,2
1006,64,33,13,18,22,0,66,-1,46,16,2
1007,65,18,11,14,1,1000,70,6740941,57,4,1
1008,65,37,1,4,2,800,70,6771778,67,2,1
1009,65,2,2,10,3,600,70,6784763,65,7,1
1010,65,22,11,3,4,500,70,6786146,69,3,1
1011,65,14,9,12,5,400,69,-1,65,10,11
1012,65,23,7,6,6,300,69,-1,65,5,11
1013,65,13,6,2,7,200,69,-1,65,1,11
1014,65,30,6,11,8,100,67,-1,57,11,49
1015,65,33,13,16,9,0,67,-1,66,13,13
1016,65,27,13,22,10,0,67,-1,67,8,13
1017,65,26,5,20,11,0,66,-1,66,9,14
1018,65,15,7,8,12,0,65,-1,58,6,5
1019,65,11,8,19,13,0,65,-1,53,15,15
1020,65,4,4,15,14,0,51,-1,50,14,30
1021,65,8,1,1,15,0,25,-1,7,16,4
1022,65,24,5,17,16,0,25,-1,8,19,4
1023,65,3,3,18,17,0,19,-1,9,20,10
1024,65,21,4,7,18,0,18,-1,9,17,20
1025,65,32,9,13,19,0,6,-1,6,18,20
1026,65,17,3,5,20,0,1,-1,-1,-1,3
1027,65,29,8,21,21,0,0,-1,-1,-1,5
1028,65,9,2,9,22,0,69,-1,55,12,2
1029,66,13,6,1,1,1000,58,5331082,38,2,1
1030,66,4,4,3,2,800,58,5336657,38,3,1
1031,66,30,6,2,3,600,58,5336738,55,1,1
1032,66,18,11,6,4,500,58,5343416,58,4,1
1033,66,37,1,11,5,400,58,5376990,54,7,1
1034,66,21,4,4,6,300,58,5377676,29,5,1
1035,66,23,7,15,7,200,58,5390419,58,8,1
1036,66,22,11,13,8,100,58,5391116,26,6,1
1037,66,15,7,12,9,0,57,-1,24,13,11
1038,66,17,3,9,10,0,57,-1,50,15,11
1039,66,32,9,10,11,0,57,-1,26,11,11
1040,66,9,2,8,12,0,57,-1,34,9,11
1041,66,26,5,17,13,0,57,-1,43,10,11
1042,66,2,2,5,14,0,56,-1,56,16,12
1043,66,14,9,16,15,0,55,-1,24,12,6
1044,66,27,13,22,16,0,46,-1,35,17,20
1045,66,11,8,21,17,0,41,-1,33,18,50
1046,66,3,3,14,18,0,25,-1,21,14,47
1047,66,29,8,20,19,0,23,-1,12,20,20
1048,66,24,5,18,20,0,12,-1,12,19,20
1049,66,8,1,7,21,0,1,-1,-1,-1,4
1050,66,33,13,19,22,0,0,-1,-1,-1,4
1051,67,30,6,2,1,1000,53,4491975,14,2,1
1052,67,8,1,1,2,800,53,4500021,13,1,1
1053,67,9,2,6,3,600,53,4518389,21,4,1
1054,67,21,4,9,4,500,53,4524020,25,8,1
1055,67,18,11,5,5,400,53,4524660,51,7,1
1056,67,22,11,8,6,300,53,4534384,27,10,1
1057,67,15,7,11,7,200,53,4536637,25,11,1
1058,67,2,2,3,8,100,53,4537284,20,6,1
1059,67,13,6,4,9,0,53,4537970,41,3,1
1060,67,17,3,19,10,0,53,4564577,27,12,1
1061,67,32,9,16,11,0,52,-1,37,13,11
1062,67,14,9,14,12,0,52,-1,51,17,11
1063,67,26,5,15,13,0,52,-1,50,18,11
1064,67,24,5,17,14,0,52,-1,52,14,11
1065,67,23,7,13,15,0,52,-1,41,16,11
1066,67,11,8,21,16,0,51,-1,15,21,12
1067,67,27,14,18,17,0,51,-1,17,20,12
1068,67,33,14,20,18,0,44,-1,27,15,23
1069,67,4,4,10,19,0,43,-1,38,5,5
1070,67,37,1,7,20,0,20,-1,8,9,5
1071,67,29,8,22,21,0,18,-1,15,22,9
1072,67,3,3,12,22,0,9,-1,8,19,30
1073,68,30,6,6,1,1000,56,5852747,50,2,1
1074,68,4,4,1,2,800,56,5855868,49,1,1
1075,68,21,4,2,3,600,56,5896944,53,6,1
1076,68,18,11,4,4,500,56,5924803,51,5,1
1077,68,37,1,7,5,400,56,5929884,45,3,1
1078,68,22,11,3,6,300,56,5931878,52,9,1
1079,68,2,2,8,7,200,56,5944726,53,4,1
1080,68,17,3,14,8,100,56,5956335,44,12,1
