constructorResultsId,raceId,constructorId,points
6375,506,54,0
6376,506,57,0
6377,506,4,0
6378,506,45,0
6379,506,56,0
6380,507,4,900
6381,507,3,1000
6382,507,27,300
6383,507,34,200
6384,507,32,100
6385,507,1,0
6386,507,6,0
6387,507,56,0
6388,507,54,0
6389,507,21,0
6390,507,51,0
6391,507,25,0
6392,507,45,0
6393,507,57,0
6394,508,34,900
6395,508,4,600
6396,508,27,400
6397,508,3,300
6398,508,25,200
6399,508,1,100
6400,508,6,0
6401,508,32,0
6402,508,54,0
6403,508,51,0
6404,508,45,0
6405,508,21,0
6406,508,57,0
6407,508,56,0
6408,509,34,900
6409,509,3,1000
6410,509,32,300
6411,509,56,200
6412,509,27,100
6413,509,1,0
6414,509,6,0
6415,509,4,0
6416,509,45,0
6417,509,25,0
6418,509,54,0
6419,509,21,0
6420,509,51,0
6421,509,57,0
6422,510,3,1500
6423,510,27,400
6424,510,1,300
6425,510,6,200
6426,510,34,100
6427,510,25,0
6428,510,56,0
6429,510,32,0
6430,510,21,0
6431,510,57,0
6432,510,4,0
6433,510,51,0
6434,510,45,0
6435,510,54,0
6436,511,3,1500
6437,511,27,600
6438,511,32,400
6439,511,4,0
6440,511,54,0
6441,511,56,0
6442,511,6,0
6443,511,1,0
6444,511,25,0
6445,511,21,0
6446,511,51,0
6447,511,34,0
6448,511,45,0
6449,511,57,0
13705,512,204,0
13704,512,4,0
13703,512,25,0
13702,512,59,0
13701,512,6,0
13700,512,57,0
13699,512,3,0
13698,512,21,0
13697,512,58,0
13696,512,56,100
13695,512,1,400
13688,513,3,0
13687,513,57,0
13686,513,58,0
13685,513,56,0
13684,513,4,0
13683,513,1,0
13682,513,21,0
13681,513,6,300
13680,513,25,300
13679,513,32,400
13678,513,27,1500
6480,514,6,1500
6481,514,25,400
6482,514,32,500
6483,514,34,100
6484,514,59,0
6485,514,3,0
6486,514,1,0
6487,514,21,0
6488,514,56,0
6489,514,4,0
6490,514,54,0
6491,514,27,0
6492,514,58,0
6493,514,57,0
6494,514,60,0
13717,515,1,0
13716,515,57,0
13715,515,21,0
13714,515,204,0
13713,515,58,0
13712,515,25,100
13711,515,27,200
13710,515,32,300
13709,515,3,400
13708,515,6,1500
13734,516,3,0
13733,516,204,0
13732,516,54,0
13731,516,1,0
13730,516,58,0
13729,516,56,0
13728,516,4,0
13727,516,21,0
13726,516,25,300
13725,516,6,300
13724,516,32,1000
13723,516,27,900
13749,517,3,0
13748,517,59,0
13747,517,58,0
13746,517,56,0
13745,517,54,0
13744,517,1,100
13743,517,21,200
13742,517,32,300
13741,517,25,400
13740,517,27,600
13739,517,6,900
13765,518,54,0
13764,518,25,0
13763,518,4,0
13762,518,204,0
13761,518,21,100
13760,518,27,200
13759,518,1,300
13758,518,32,400
13757,518,3,600
13756,518,6,900
13782,519,56,0
13781,519,51,0
13780,519,58,0
13779,519,21,0
13778,519,32,0
13777,519,1,0
13776,519,59,0
13775,519,27,0
13774,519,25,200
13773,519,3,400
13772,519,6,600
13771,519,4,1300
13796,520,21,0
13795,520,57,0
13794,520,58,0
13793,520,32,0
13792,520,27,100
13791,520,6,200
13790,520,1,300
13789,520,25,400
13788,520,4,600
13787,520,3,900
13828,521,56,0
13827,521,4,0
13826,521,32,0
13825,521,59,0
13824,521,204,0
13823,521,58,0
13822,521,25,0
13821,521,21,100
13820,521,1,200
6604,522,3,1100
6605,522,6,900
6606,522,27,400
6607,522,4,100
6608,522,25,0
6609,522,1,0
6610,522,34,0
6611,522,57,0
6612,522,21,0
6613,522,58,0
6614,522,54,0
6615,522,32,0
6616,522,59,0
6617,522,56,0
6618,522,60,0
13841,523,4,0
13840,523,59,0
13839,523,58,0
13838,523,25,0
13837,523,32,0
13836,523,21,100
13835,523,204,300
13834,523,27,600
13833,523,6,600
13832,523,3,900
13858,524,59,0
13857,524,27,0
13856,524,4,0
13855,524,21,0
13854,524,51,0
13853,524,54,0
13852,524,56,0
13851,524,25,100
13850,524,32,200
13849,524,204,300
13848,524,3,400
13847,524,6,1500
13876,525,21,0
13875,525,4,0
13874,525,62,0
13873,525,27,0
13872,525,51,0
13871,525,32,0
13870,525,58,0
13869,525,56,0
13868,525,182,0
13867,525,1,100
13866,525,25,200
13865,525,6,900
13864,525,3,1300
13891,526,57,0
13890,526,3,0
13889,526,21,0
13888,526,182,0
13887,526,56,0
13886,526,1,100
13885,526,54,200
13884,526,58,300
13883,526,25,400
13882,526,4,600
13881,526,6,900
13400,527,3,0
13399,527,63,0
13398,527,27,0
13397,527,58,0
13396,527,54,0
13395,527,59,0
13394,527,56,0
13393,527,6,0
13392,527,1,300
13391,527,25,400
13390,527,34,600
13389,527,32,900
13415,528,1,0
13414,528,3,0
13413,528,21,0
13412,528,27,0
13411,528,54,0
13410,528,25,100
13409,528,58,200
13408,528,32,300
13407,528,34,400
13406,528,56,600
13405,528,6,900
13435,529,55,0
13434,529,4,0
13433,529,60,0
13432,529,6,0
13431,529,59,0
13430,529,63,0
13429,529,1,0
13428,529,21,0
13427,529,54,0
13426,529,27,200
13425,529,3,300
13424,529,34,400
13423,529,25,600
13422,529,32,900
13453,530,4,0
13452,530,63,0
13451,530,59,0
13450,530,1,0
13449,530,54,0
13448,530,58,0
13447,530,56,0
13446,530,3,0
13445,530,21,100
13444,530,27,200
13443,530,25,400
13442,530,32,600
13441,530,6,900
13473,531,54,0
13472,531,63,0
13471,531,27,0
13470,531,58,0
13469,531,57,0
13468,531,3,0
13467,531,32,0
13466,531,4,0
13465,531,56,0
13464,531,6,0
13463,531,1,0
13462,531,21,100
13461,531,59,400
13460,531,34,600
13459,531,25,900
13492,532,34,0
13491,532,21,0
13490,532,59,0
13489,532,4,0
13488,532,58,0
13487,532,63,0
13486,532,57,0
13485,532,54,0
13484,532,3,0
13483,532,65,0
13482,532,1,0
13481,532,25,100
13480,532,27,200
13479,532,6,400
13478,532,32,900
13508,533,21,0
13507,533,4,0
13506,533,25,0
13505,533,6,0
13504,533,54,0
13503,533,3,0
13502,533,63,0
13501,533,1,100
13500,533,34,200
13499,533,59,300
13498,533,27,400
13497,533,32,900
13524,534,3,0
13523,534,60,0
13522,534,54,0
13521,534,6,0
13520,534,27,0
13519,534,56,100
13518,534,58,200
13517,534,1,300
13516,534,32,400
13515,534,21,600
13514,534,34,900
13541,535,65,0
13540,535,54,0
13539,535,6,0
13538,535,58,0
13537,535,25,0
13536,535,21,0
13535,535,27,0
13534,535,59,100
13533,535,3,200
13532,535,34,300
13531,535,1,400
13530,535,32,900
13557,536,59,0
13556,536,21,0
13555,536,4,0
13554,536,54,0
13553,536,27,0
13552,536,63,0
13551,536,1,100
13550,536,58,200
13549,536,25,300
13548,536,34,600
13547,536,6,900
13574,537,63,0
13573,537,3,0
13572,537,1,0
13571,537,57,0
13570,537,21,0
13569,537,6,0
13568,537,34,0
13567,537,25,200
13566,537,56,300
13565,537,27,400
13564,537,59,600
13563,537,32,900
13590,538,59,0
13589,538,58,0
13588,538,65,0
13587,538,1,0
13586,538,34,0
13585,538,63,100
13584,538,27,200
13583,538,56,300
13582,538,6,400
13581,538,25,600
13580,538,32,900
13609,539,3,0
13608,539,4,0
13607,539,63,0
13606,539,60,0
13605,539,65,0
13604,539,58,0
13603,539,59,0
13602,539,1,0
13601,539,27,0
13600,539,6,100
13599,539,56,200
13598,539,34,400
13597,539,32,900
13624,540,58,0
13623,540,3,0
13622,540,59,0
13621,540,25,0
13620,540,57,0
13619,540,56,0
13618,540,32,100
13617,540,1,200
13616,540,27,300
13615,540,6,400
13614,540,34,900
13640,541,58,0
13639,541,27,0
13638,541,25,0
13637,541,65,0
13636,541,57,0
13635,541,1,100
13634,541,56,200
13633,541,4,300
13632,541,59,400
13631,541,3,600
13630,541,6,900
13657,542,54,0
13656,542,4,0
13655,542,34,0
13654,542,32,0
13653,542,3,0
13652,542,1,0
13651,542,57,100
13650,542,25,200
13649,542,21,300
13648,542,59,600
13647,542,6,900
13144,543,58,0
13143,543,37,0
13142,543,63,0
13141,543,57,100
13140,543,32,200
13139,543,56,300
13138,543,6,400
13137,543,34,600
13136,543,59,900
13156,544,25,0
13155,544,27,0
13154,544,63,0
13153,544,34,0
13152,544,58,100
13151,544,32,200
13150,544,56,300
13149,544,1,600
13148,544,6,900
13169,545,32,0
13168,545,56,0
13167,545,57,0
13166,545,63,0
13165,545,34,100
13164,545,1,300
13163,545,25,400
13162,545,59,600
13161,545,6,900
13182,546,37,0
13181,546,27,0
13180,546,1,0
13179,546,67,100
13178,546,56,200
13177,546,25,300
13176,546,59,400
13175,546,6,600
13174,546,32,900
13197,547,58,0
13196,547,56,0
13195,547,37,0
13194,547,63,0
13193,547,25,0
13192,547,27,0
13191,547,34,100
13190,547,1,300
13189,547,59,400
13188,547,6,600
13187,547,32,900
13211,548,67,0
13210,548,57,0
13209,548,63,0
13208,548,27,0
13207,548,58,100
13206,548,32,200
13205,548,1,300
13204,548,6,600
13203,548,59,900
13227,549,68,0
13226,549,67,0
13225,549,37,0
13224,549,64,0
13223,549,1,0
13222,549,34,100
13221,549,58,200
13220,549,63,300
13219,549,25,400
13218,549,6,600
13217,549,32,900
13243,550,68,0
13242,550,64,0
13241,550,58,0
13240,550,67,0
13239,550,57,0
13238,550,32,100
13237,550,34,200
13236,550,25,300
13235,550,6,400
13234,550,1,600
13233,550,27,900
13260,551,59,0
13259,551,37,0
13258,551,63,0
13257,551,25,0
13256,551,56,0
13255,551,64,0
13254,551,27,0
13253,551,57,0
13252,551,6,200
13251,551,1,400
13250,551,34,600
13249,551,32,900
13277,552,4,0
13276,552,25,0
13275,552,56,0
13274,552,59,0
13273,552,37,0
13272,552,67,0
13271,552,63,0
13270,552,58,0
13269,552,27,100
13268,552,34,200
13267,552,32,400
13266,552,6,600
13265,552,1,900
13292,553,32,0
13291,553,64,0
13290,553,58,0
13289,553,25,0
13288,553,37,0
13287,553,57,100
13286,553,63,200
13285,553,34,400
13284,553,59,600
13283,553,6,900
13306,554,67,0
13305,554,56,0
13304,554,37,0
13303,554,64,0
13302,554,1,100
13301,554,25,200
13300,554,34,400
13299,554,6,600
13298,554,58,900
13323,555,70,0
13322,555,58,0
13321,555,63,0
13320,555,37,0
13319,555,1,0
13318,555,67,0
13317,555,34,0
13316,555,57,200
13315,555,56,300
13314,555,59,400
13313,555,27,600
13312,555,6,900
13340,556,4,0
13339,556,59,0
13338,556,34,0
13337,556,64,0
13336,556,27,0
13335,556,37,0
13334,556,25,100
13333,556,57,200
13332,556,1,300
13331,556,58,400
13330,556,6,600
13329,556,32,900
13356,557,34,0
13355,557,63,0
13354,557,58,0
13353,557,64,0
13352,557,27,0
13351,557,57,200
13350,557,6,300
13349,557,59,400
13348,557,32,600
13347,557,1,900
13371,558,6,0
13370,558,32,0
13369,558,37,0
13368,558,67,0
13367,558,63,100
13366,558,57,200
13365,558,58,300
13364,558,1,400
13363,558,25,600
13362,558,59,900
13384,559,59,0
13383,559,63,0
13382,559,34,0
13381,559,27,200
13380,559,58,300
13379,559,25,400
13378,559,6,600
13377,559,1,900
12904,560,204,0
12903,560,3,0
12902,560,59,0
12901,560,1,100
12900,560,37,300
12899,560,58,400
12898,560,25,600
12897,560,6,900
12919,561,59,0
12918,561,63,0
12917,561,32,0
12916,561,37,0
12915,561,58,0
12914,561,73,100
12913,561,67,200
12912,561,25,300
12911,561,1,600
12910,561,6,900
12934,562,63,0
12933,562,37,0
12932,562,204,0
12931,562,57,0
12930,562,58,0
12929,562,56,100
12928,562,1,200
12927,562,27,300
12926,562,25,400
12925,562,6,900
12949,563,70,0
12948,563,27,0
12947,563,63,0
12946,563,58,0
12945,563,59,0
12944,563,57,200
12943,563,204,300
12942,563,32,400
12941,563,6,600
12940,563,1,900
12966,564,182,0
12965,564,59,0
12964,564,58,0
12963,564,70,0
12962,564,67,0
12961,564,1,100
12960,564,63,200
12959,564,25,300
12958,564,27,400
12957,564,6,900
12982,565,27,0
12981,565,59,0
12980,565,67,0
12979,565,204,0
12978,565,58,0
12977,565,56,100
12976,565,1,200
12975,565,37,300
12974,565,25,600
12973,565,6,900
12998,566,57,0
12997,566,32,0
12996,566,64,0
12995,566,63,0
12994,566,58,0
12993,566,204,0
12992,566,37,0
12991,566,1,200
12990,566,27,300
12989,566,6,400
12988,566,25,900
13012,567,27,0
13011,567,59,0
13010,567,58,0
13009,567,37,0
13008,567,32,200
13007,567,204,300
13006,567,67,400
13005,567,25,600
13004,567,1,900
13028,568,32,0
13027,568,1,0
13026,568,204,0
13025,568,64,0
13024,568,56,100
13023,568,63,200
13022,568,58,300
13021,568,67,400
13020,568,25,600
13019,568,6,900
13043,569,64,0
13042,569,56,0
13041,569,63,0
13040,569,6,0
13039,569,58,0
13038,569,67,0
13037,569,32,200
13036,569,204,300
13035,569,25,600
13034,569,1,900
13057,570,182,0
13056,570,25,0
13055,570,63,0
13054,570,64,0
13053,570,37,100
13052,570,1,300
13051,570,32,400
13050,570,27,600
13049,570,67,900
13072,571,67,0
13071,571,57,0
13070,571,64,0
13069,571,63,0
13068,571,37,100
13067,571,25,200
13066,571,58,300
13065,571,32,400
13064,571,6,600
13063,571,1,900
13088,572,64,0
13087,572,56,0
13086,572,32,0
13085,572,63,0
13084,572,67,0
13083,572,57,0
13082,572,58,0
13081,572,25,200
13080,572,27,400
13079,572,6,600
13078,572,37,900
13102,573,63,0
13101,573,57,0
13100,573,58,0
13099,573,67,0
13098,573,37,0
13097,573,204,0
13096,573,6,100
13095,573,32,400
13094,573,25,600
13093,573,1,900
13115,574,64,0
13114,574,58,0
13113,574,56,0
13112,574,63,0
13111,574,67,100
13110,574,37,200
13109,574,6,400
13108,574,25,600
13107,574,1,900
13130,575,59,0
13129,575,72,0
13128,575,58,0
13127,575,64,0
13126,575,27,0
13125,575,6,200
13124,575,63,300
13123,575,1,400
13122,575,25,600
13121,575,32,900
12566,576,202,0
12565,576,26,0
12564,576,37,0
12563,576,32,0
12562,576,67,0
12561,576,25,200
12560,576,6,300
12559,576,34,400
12558,576,64,600
12557,576,1,900
12582,577,202,0
12581,577,56,0
12580,577,26,0
12579,577,3,0
12578,577,63,0
12577,577,32,0
12576,577,73,0
12575,577,64,100
12574,577,6,300
12573,577,1,600
12572,577,34,900
12598,578,64,0
12597,578,3,0
12596,578,73,0
12595,578,66,0
12594,578,32,0
12593,578,202,0
12592,578,67,0
12591,578,75,0
12590,578,1,100
12589,578,6,200
12588,578,34,600
12587,578,25,900
12613,579,73,0
12612,579,57,0
12611,579,26,0
12610,579,6,0
12609,579,63,0
12608,579,3,0
12607,579,37,100
12606,579,202,150
12605,579,34,200
12604,579,32,300
12603,579,1,450
12629,580,73,0
12628,580,63,0
12627,580,202,0
12626,580,37,0
12625,580,64,0
12624,580,67,0
12623,580,25,200
12622,580,32,300
12621,580,34,400
12620,580,1,600
12619,580,6,900
12644,581,75,0
12643,581,56,0
12642,581,67,0
12641,581,63,0
12640,581,66,0
12639,581,1,0
12638,581,202,100
12637,581,34,400
12636,581,25,600
12635,581,6,900
12784,582,63,0
12783,582,3,0
12782,582,66,0
12781,582,64,0
12780,582,32,0
12779,582,1,0
12778,582,25,0
12777,582,75,100
12776,582,67,200
12801,583,63,0
12800,583,1,0
12799,583,32,0
12798,583,37,0
12797,583,3,0
12796,583,56,0
12795,583,57,0
12794,583,25,0
12793,583,67,0
12792,583,75,0
12791,583,202,100
12790,583,34,300
12816,584,66,0
12815,584,57,0
12814,584,34,0
12813,584,63,0
12812,584,3,0
12811,584,32,0
12810,584,202,0
12809,584,75,0
12808,584,25,100
12807,584,73,200
12832,585,56,0
12831,585,76,0
12830,585,32,0
12829,585,202,0
12828,585,73,0
12827,585,63,0
12826,585,75,0
12825,585,6,0
12824,585,37,200
12823,585,64,300
12847,586,1,0
12846,586,56,0
12845,586,73,0
12844,586,25,0
12843,586,64,0
12842,586,37,0
12841,586,57,100
12840,586,75,200
12839,586,202,300
12838,586,6,400
12863,587,66,0
12862,587,203,0
12861,587,3,0
12860,587,75,0
12859,587,34,0
12858,587,57,0
12857,587,63,0
12856,587,25,0
12855,587,6,50
12854,587,32,100
12853,587,1,150
12879,588,75,0
12878,588,37,0
12877,588,203,0
12876,588,3,0
12875,588,32,0
12874,588,57,0
12873,588,56,0
12872,588,25,0
12871,588,202,100
12870,588,64,200
12893,589,34,0
12892,589,57,0
12891,589,202,0
12890,589,56,0
12889,589,67,0
12888,589,37,0
12887,589,25,100
12886,589,32,200
12352,590,26,0
12351,590,37,0
12350,590,34,0
12349,590,25,100
12348,590,66,200
12347,590,6,600
12346,590,1,900
12363,591,37,0
12362,591,25,0
12361,591,34,0
12360,591,63,300
12359,591,32,400
12358,591,6,600
12357,591,1,900
12375,592,26,0
12374,592,63,0
12373,592,80,100
12372,592,37,200
12371,592,25,300
12370,592,1,400
12369,592,66,600
12368,592,34,900
12388,593,77,0
12387,593,63,0
12386,593,66,0
12385,593,34,0
12384,593,64,0
12383,593,58,0
12382,593,25,200
12381,593,37,300
12380,593,1,400
12379,593,6,900
12403,594,57,0
12402,594,80,0
12401,594,58,0
12400,594,34,0
12399,594,77,0
12398,594,37,0
12397,594,26,0
12396,594,66,200
12395,594,25,400
12394,594,6,600
12393,594,1,900
12417,595,57,0
12416,595,64,0
12415,595,66,0
12414,595,26,0
12413,595,34,100
12412,595,1,200
12411,595,6,300
12410,595,58,400
12409,595,25,600
12408,595,32,900
12431,596,57,0
12430,596,37,0
12429,596,34,0
12428,596,80,0
12427,596,26,100
12426,596,58,200
12425,596,1,300
12424,596,64,400
12423,596,25,900
12446,597,58,0
12445,597,26,0
12444,597,80,0
12443,597,66,0
12442,597,57,0
12441,597,37,0
12440,597,32,0
12439,597,34,0
12438,597,25,200
12437,597,1,400
12436,597,6,900
12458,598,26,0
12457,598,58,0
12456,598,37,0
12455,598,66,0
12454,598,80,0
12453,598,1,100
12452,598,25,300
12451,598,6,600
12450,598,32,900
12474,599,77,0
12473,599,80,0
12472,599,37,0
12471,599,63,0
12470,599,26,0
12469,599,66,0
12468,599,58,0
12467,599,34,100
12466,599,6,300
12465,599,32,400
12464,599,1,600
12463,599,25,900
12491,600,64,0
12490,600,1,0
12489,600,79,0
12488,600,63,0
12487,600,66,0
12486,600,26,0
12485,600,37,0
12484,600,58,100
12483,600,32,300
12482,600,34,400
12481,600,25,600
12480,600,6,900
12506,601,79,0
12505,601,26,0
12504,601,77,0
12503,601,63,0
12502,601,58,0
12501,601,37,100
12500,601,6,200
12499,601,64,400
12498,601,1,600
12497,601,34,900
12521,602,77,0
12520,602,37,0
12519,602,6,0
12518,602,58,0
12517,602,26,0
12516,602,34,200
12515,602,80,300
12514,602,25,400
12513,602,1,600
12512,602,32,900
12536,603,67,0
12535,603,26,0
12534,603,63,0
12533,603,34,0
12532,603,73,0
12531,603,25,200
12530,603,64,300
12529,603,32,400
12528,603,6,600
12527,603,1,900
12552,604,80,0
12551,604,57,0
12550,604,32,0
12549,604,6,0
12548,604,58,0
12547,604,66,0
12546,604,26,0
12545,604,25,100
12544,604,1,300
12543,604,64,400
12542,604,34,900
12182,605,80,0
12181,605,37,0
12180,605,66,0
12179,605,34,100
12178,605,1,200
12177,605,6,300
12176,605,25,600
12036,606,34,0
12035,606,80,0
12034,606,66,100
12033,606,6,300
12032,606,1,400
12031,606,25,600
12030,606,32,900
12191,607,80,0
12190,607,63,0
12189,607,34,0
12188,607,58,100
12187,607,6,300
12186,607,32,400
12200,608,34,0
12199,608,37,0
12198,608,66,200
12197,608,1,300
12196,608,58,400
12195,608,25,600
12194,608,32,900
12211,609,58,0
12210,609,63,0
12209,609,1,0
12208,609,81,100
12207,609,66,200
12206,609,34,300
12205,609,32,400
12204,609,25,900
12222,610,6,0
12221,610,58,0
12220,610,37,0
12219,610,63,0
12218,610,34,0
12217,610,1,200
12216,610,32,600
12215,610,25,900
12232,611,66,0
12231,611,37,0
12230,611,6,100
12229,611,34,300
12228,611,25,400
12227,611,32,600
12226,611,1,900
12267,612,63,0
12266,612,58,0
12265,612,66,0
12264,612,1,0
12263,612,37,100
12262,612,6,200
12261,612,34,400
12279,613,58,0
12278,613,57,0
12277,613,80,0
12276,613,6,0
12275,613,66,0
12274,613,34,100
12273,613,25,200
12272,613,37,300
12289,614,32,0
12288,614,58,0
12287,614,63,0
12286,614,80,100
12285,614,66,200
12284,614,1,300
12283,614,37,400
12282,614,25,900
12299,615,80,0
12298,615,58,0
12297,615,32,100
12296,615,34,200
12295,615,63,300
12294,615,1,400
12293,615,25,900
12309,616,80,0
12308,616,1,0
12307,616,6,0
12306,616,66,200
12305,616,34,300
12304,616,63,400
12303,616,25,600
12302,616,32,900
12319,617,37,0
12318,617,6,0
12317,617,63,0
12316,617,34,100
12315,617,25,300
12314,617,1,400
12313,617,32,900
12331,618,34,0
12330,618,37,0
12329,618,80,100
12328,618,25,200
12327,618,66,300
12326,618,58,400
12325,618,32,600
12324,618,1,900
12341,619,58,0
12340,619,66,0
12339,619,80,0
12338,619,1,300
12337,619,34,400
12336,619,37,600
12335,619,32,900
12056,620,32,0
12055,620,66,0
12054,620,34,0
12053,620,37,100
12052,620,63,200
12051,620,6,400
12050,620,1,600
12065,621,82,0
12064,621,66,0
12063,621,25,0
12062,621,34,100
12061,621,37,200
12060,621,6,300
12059,621,32,600
12074,622,82,0
12073,622,25,0
12072,622,34,0
12071,622,37,100
12070,622,1,200
12069,622,63,300
12068,622,6,600
12083,623,34,0
12082,623,63,0
12081,623,82,100
12080,623,1,200
12079,623,25,300
12078,623,32,400
12077,623,6,600
12103,624,6,0
12102,624,34,0
12101,624,66,0
12100,624,82,100
12099,624,37,200
12098,624,63,300
12097,624,1,400
12096,624,25,600
12111,625,34,0
12110,625,1,0
12109,625,63,100
12108,625,37,200
12107,625,82,400
12106,625,32,600
12105,625,25,900
12121,626,66,0
12120,626,34,0
12119,626,37,0
12118,626,6,100
12117,626,82,300
12116,626,1,400
12115,626,25,600
12114,626,32,900
12131,627,63,0
12130,627,25,0
12129,627,34,100
12128,627,1,200
12127,627,66,300
12126,627,37,400
12125,627,6,900
12142,628,81,0
12141,628,37,0
12140,628,25,0
12139,628,66,100
12138,628,82,200
12137,628,63,300
12136,628,1,600
12135,628,32,900
12152,629,37,0
12151,629,6,0
12150,629,66,100
12149,629,34,200
12148,629,1,400
12147,629,63,600
12146,629,32,900
12162,630,37,0
12161,630,63,0
12160,630,82,100
12159,630,6,200
12158,630,34,300
12157,630,1,1000
12156,630,25,900
12171,631,63,0
12170,631,34,0
12169,631,32,0
12168,631,6,200
12167,631,37,300
12166,631,1,400
12165,631,25,900
11846,632,34,0
11845,632,63,0
11844,632,1,100
11843,632,82,200
11842,632,180,300
11841,632,25,600
11840,632,6,900
11856,633,63,0
11855,633,34,0
11854,633,1,200
11853,633,66,300
11852,633,82,400
11851,633,6,600
11850,633,25,900
11865,634,66,0
11864,634,63,100
11863,634,180,200
11862,634,1,300
11861,634,6,400
11860,634,200,600
11859,634,25,900
11873,635,34,0
11872,635,82,0
11871,635,63,200
11870,635,200,300
11869,635,66,600
11868,635,6,900
11883,636,1,0
11882,636,63,0
11881,636,82,200
11880,636,66,300
11879,636,180,400
11878,636,25,900
11893,637,66,0
11892,637,82,0
11891,637,63,200
11890,637,180,400
11889,637,200,600
11888,637,25,900
11904,638,180,0
11903,638,63,0
11902,638,34,100
11901,638,200,200
11900,638,6,400
11899,638,25,900
11914,639,1,0
11913,639,63,0
11912,639,200,100
11911,639,34,400
11910,639,180,600
11909,639,66,900
11924,640,201,0
11923,640,1,0
11922,640,82,100
11921,640,63,300
11920,640,25,400
11919,640,200,600
11918,640,66,900
11934,641,66,0
11933,641,6,0
11932,641,180,200
11931,641,1,400
11930,641,200,600
11929,641,25,900
11943,642,82,0
11942,642,34,0
11941,642,6,100
11940,642,200,400
11939,642,66,600
11938,642,25,900
11721,643,6,0
11720,643,66,0
11719,643,32,200
11718,643,82,300
11717,643,37,400
11729,644,6,0
11728,644,66,0
11727,644,82,0
11726,644,34,0
11725,644,32,300
11738,645,86,0
11737,645,37,0
11736,645,66,100
11735,645,187,300
11734,645,82,400
11746,646,32,0
11745,646,34,200
11744,646,6,300
11743,646,82,400
11742,646,37,600
11755,647,86,0
11754,647,34,0
11753,647,66,0
11752,647,187,100
11751,647,82,200
11750,647,6,400
11764,648,6,0
11763,648,66,0
11762,648,82,200
11761,648,187,300
11760,648,34,400
11773,649,63,0
11772,649,66,0
11771,649,37,200
11770,649,6,300
11769,649,187,400
11784,650,86,0
11783,650,66,0
11782,650,63,0
11781,650,37,0
11780,650,82,100
11779,650,34,200
11778,650,187,400
8305,17,9,1800
8306,17,23,1100
8307,17,2,400
8308,17,7,500
8309,17,5,100
8310,17,3,0
8311,17,1,0
8312,17,6,0
8313,17,4,0
8314,17,10,0
11795,651,63,0
11794,651,32,0
11793,651,198,0
11792,651,187,0
11791,651,37,0
11790,651,82,100
11789,651,66,500
11806,652,63,0
11805,652,86,0
11804,652,66,0
11803,652,198,0
11802,652,34,200
11801,652,187,300
11800,652,82,400
11817,653,198,0
11816,653,32,0
11815,653,86,0
11814,653,82,0
11813,653,187,100
11812,653,63,200
11811,653,66,300
11828,654,25,0
11827,654,34,0
11826,654,82,0
11825,654,187,0
11824,654,63,100
11823,654,37,200
11822,654,6,300
11838,655,34,0
11837,655,32,0
11836,655,63,0
11835,655,66,100
11834,655,82,200
11833,655,37,300
11832,655,187,400
11526,656,182,0
11525,656,6,0
11524,656,191,0
11522,656,187,400
11531,657,6,0
11530,657,182,100
11529,657,66,200
11537,658,196,0
11536,658,167,0
11535,658,187,200
11544,659,182,200
11543,659,187,300
11542,659,6,400
11549,660,180,100
11548,660,187,300
11555,661,6,0
11554,661,180,300
11553,661,187,400
11561,662,197,0
11560,662,180,300
11559,662,187,400
11558,662,196,600
11568,663,66,0
11567,663,6,100
11566,663,182,200
11565,663,187,300
11564,663,180,600
11575,664,189,0
11574,664,6,0
11573,664,66,0
11571,664,196,300
11581,665,196,0
11580,665,6,200
11579,665,66,400
11587,666,6,0
11586,666,66,100
11585,666,196,300
11265,667,11,0
11264,667,167,0
11263,667,196,100
11262,667,194,200
11261,667,6,300
11260,667,191,400
11259,667,180,900
11277,668,6,0
11276,668,11,0
11275,668,196,200
11274,668,195,400
11273,668,187,600
11272,668,180,900
11285,669,82,0
11284,669,11,0
11283,669,187,200
11282,669,195,400
11281,669,66,600
11280,669,180,900
11296,670,82,0
11295,670,195,100
11294,670,180,200
11293,670,196,300
11292,670,6,400
11291,670,66,600
11290,670,187,900
11305,671,194,0
11304,671,191,200
11303,671,6,300
11302,671,66,400
11301,671,82,600
11300,671,196,900
11316,672,82,0
11315,672,66,100
11314,672,187,200
11313,672,195,300
11312,672,196,400
11311,672,11,600
11310,672,6,900
11325,673,191,0
11324,673,66,0
11323,673,196,100
11322,673,11,200
11321,673,187,300
11320,673,6,600
11319,673,180,900
11336,674,190,0
11335,674,187,0
11334,674,66,100
11333,674,6,300
11332,674,191,400
11331,674,180,600
11330,674,196,900
11347,675,194,100
11346,675,82,200
11345,675,66,300
11344,675,6,400
11343,675,196,600
11342,675,187,900
11358,676,82,0
11357,676,196,100
11356,676,195,200
11355,676,180,300
11354,676,66,400
11353,676,187,900
11368,677,1,0
11367,677,66,0
11366,677,187,300
11365,677,11,400
11364,677,180,600
11363,677,196,900
11379,678,195,0
11378,678,196,0
11377,678,11,200
11376,678,66,300
11375,678,187,600
11374,678,180,900
11160,679,183,200
11159,679,191,300
11158,679,11,400
11157,679,170,600
11156,679,167,900
11171,680,172,0
11170,680,66,100
11169,680,167,200
11168,680,194,300
11167,680,6,400
11166,680,176,600
11165,680,191,900
11181,681,66,0
11180,681,176,0
11179,681,6,300
11178,681,191,600
11177,681,180,900
